Miejscowość,Parafia,Rodzaj Księgi,Rok od,Rok do
Kolbuszowa,Kolbuszowa,Śluby,1791,1893
Kolbuszowa,Kolbuszowa,Zgony,1791,1888
Kryg,Kryg,Chrzty,1946,1976
Kryg,Kryg,Śluby,1946,1975
Kryg,Kryg,Zgony,1982,1991
Kupno,Kupno,Chrzty,1924,1959
Kupno,Kupno,Śluby,1924,1959
Kupno,Kupno,Zgony,1924,1959
Libusza,Libusza,Chrzty,1826,1991
Libusza,Libusza,Śluby,1826,1991
Libusza,Libusza,Zgony,1826,1991
Lipinki,Lipinki,Chrzty,1826,1960
Lipinki,Lipinki,Śluby,1826,1960
Lipinki,Lipinki,Zgony,1826,1960
Mała,Mała,Chrzty,1821,1889
Mała,Mała,Śluby,1821,1888
Mała,Mała,Zgony,1821,1888
Małastów,Małastów,Chrzty,1949,1970
Małastów,Małastów,Śluby,1949,1970
Małastów,Małastów,Zgony,1949,1970
Męcina Wielka,Męcina Wielka,Chrzty,1947,1992
Męcina Wielka,Męcina Wielka,Śluby,1947,1992
Męcina Wielka,Męcina Wielka,Zgony,1947,1992
Niedźwiada,Niedźwiada,Chrzty,1957,1983
Niedźwiada,Niedźwiada,Śluby,1957,1983
Niedźwiada,Niedźwiada,Zgony,1957,1983
Niwiska,Niwiska,Chrzty,1802,1960
Niwiska,Niwiska,Śluby,1785,1960
Niwiska,Niwiska,Zgony,1785,1960
Nockowa,Nockowa,Chrzty,1791,1987
Nockowa,Nockowa,Śluby,1791,1987
Nockowa,Nockowa,Zgony,1791,1987
Ostrowy Tuszowskie,Ostrowy Tuszowskie,Chrzty,1800,1989
Ostrowy Tuszowskie,Ostrowy Tuszowskie,Śluby,1800,1989
Ostrowy Tuszowskie,Ostrowy Tuszowskie,Zgony,1800,1989
Poręby Dymarskie,Poręby Dymarskie,Chrzty,1986,1988
Poręby Dymarskie,Poręby Dymarskie,Śluby,1986,1991
Poręby Dymarskie,Poręby Dymarskie,Zgony,1986,1991
Przedbórz,Przedbórz,Chrzty,1930,1941
Przedbórz,Przedbórz,Zgony,1930,1941
Pstrągowa,Pstrągowa,Chrzty,1890,1892
Pstrągowa,Pstrągowa,Śluby,1890,1892
Pstrągowa,Pstrągowa,Zgony,1890,1892
Ropczyce,Ropczyce,Chrzty,1820,1969
Ropczyce,Ropczyce,Śluby,1820,1969
Ropczyce,Ropczyce,Zgony,1820,1969
Ropica Dolna,Ropica Dolna,Chrzty,1970,1982
Rozembark /Rożnowice/,Rozembark /Rożnowice/,Chrzty,1826,1983
Rozembark /Rożnowice/,Rozembark /Rożnowice/,Śluby,1826,1983
Rozembark /Rożnowice/,Rozembark /Rożnowice/,Zgony,1826,1983
Rożnowice,Rożnowice,Chrzty,1961,1985
Rożnowice,Rożnowice,Śluby,1967,1983
Rożnowice,Rożnowice,Zgony,1975,1985
Sarnów,Sarnów,Chrzty,1945,1992
Sarnów,Sarnów,Śluby,1945,1992
Sarnów,Sarnów,Zgony,1945,1992
Smrekowiec,Smrekowiec,Chrzty,1972,1990
Smrekowiec,Smrekowiec,Śluby,1973,1990
Smrekowiec,Smrekowiec,Zgony,1974,1990
Sędziszów Małopolski,Sędziszów Małopolski,Chrzty,1826,1986
Sędziszów Małopolski,Sędziszów Małopolski,Śluby,1826,1986
Sędziszów Małopolski,Sędziszów Małopolski,Zgony,1826,1986
Sękowa,Sękowa,Chrzty,1946,1990
Sękowa,Sękowa,Śluby,1946,1990
Sękowa,Sękowa,Zgony,1946,1990
Trzęsówka,Trzęsówka,Chrzty,1802,1982
Trzęsówka,Trzęsówka,Śluby,1802,1982
Trzęsówka,Trzęsówka,Zgony,1802,1982
Wielopole Skrzyńskie,Wielopole Skrzyńskie,Chrzty,1831,1959
Wielopole Skrzyńskie,Wielopole Skrzyńskie,Śluby,1816,1959
Wielopole Skrzyńskie,Wielopole Skrzyńskie,Zgony,1829,1959
Witkowice,Witkowice,Chrzty,1870,1985
Witkowice,Witkowice,Śluby,1870,1985
Witkowice,Witkowice,Zgony,1870,1985
Wójtowa,Wójtowa,Chrzty,1874,1960
Wójtowa,Wójtowa,Śluby,1874,1960
Wójtowa,Wójtowa,Zgony,1874,1960
Zagórzyce,Zagórzyce,Chrzty,1946,1976
Zagórzyce,Zagórzyce,Śluby,1946,1976
Zagórzyce,Zagórzyce,Zgony,1946,1976
Łączki Kucharskie,Łączki Kucharskie,Chrzty,1815,1981
Łączki Kucharskie,Łączki Kucharskie,Śluby,1815,1979
Łączki Kucharskie,Łączki Kucharskie,Zgony,1815,1960
