Miejscowość,Parafia,Rodzaj Księgi,Rok od,Rok do,powiat,source_type
Lubosz,Parafia katolicka,Zgony,1835,1856,międzychodzki,Parafia katolicka
Lubosz,Urząd Stanu Cywilnego,Chrzty,1874,1909,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Śluby,1874,1874,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Śluby,1876,1909,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Śluby,1919,1919,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Zgony,1874,1874,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Zgony,1876,1909,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Inne,1875,1875,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Inne,1890,1890,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Inne,1895,1895,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Inne,1901,1901,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Inne,1904,1905,międzychodzki,Urząd Stanu Cywilnego
Lubosz,Urząd Stanu Cywilnego,Inne,1907,1907,międzychodzki,Urząd Stanu Cywilnego
Lubotyń,Parafia katolicka,Chrzty,1810,1833,kolski,Parafia katolicka
Lubotyń,Parafia katolicka,Chrzty,1836,1865,kolski,Parafia katolicka
Lubotyń,Parafia katolicka,Śluby,1810,1833,kolski,Parafia katolicka
Lubotyń,Parafia katolicka,Śluby,1836,1865,kolski,Parafia katolicka
Lubotyń,Parafia katolicka,Zgony,1810,1833,kolski,Parafia katolicka
Lubotyń,Parafia katolicka,Zgony,1836,1865,kolski,Parafia katolicka
Lubotyń,Parafia katolicka,Inne,1812,1812,kolski,Parafia katolicka
Lubotyń,Urząd Stanu Cywilnego,Inne,1811,1812,kolski,Urząd Stanu Cywilnego
Lubstów,Parafia ewangelicka,Śluby,1850,1850,koniński,Parafia ewangelicka
Lubstów,Parafia ewangelicka,Śluby,1863,1863,koniński,Parafia ewangelicka
Lubstów,Parafia ewangelicka,Zgony,1835,1835,koniński,Parafia ewangelicka
Lubstów,Parafia ewangelicka,Zgony,1871,1871,koniński,Parafia ewangelicka
Lubstów,Parafia katolicka,Chrzty,1808,1914,koniński,Parafia katolicka
Lubstów,Parafia katolicka,Śluby,1808,1914,koniński,Parafia katolicka
Lubstów,Parafia katolicka,Zgony,1808,1914,koniński,Parafia katolicka
Lubstów,Parafia katolicka,Inne,1838,1867,koniński,Parafia katolicka
Lubstów,Parafia katolicka,Inne,1873,1873,koniński,Parafia katolicka
Lubstów,Parafia katolicka,Inne,1885,1894,koniński,Parafia katolicka
Lubstów,Parafia katolicka,Inne,1907,1907,koniński,Parafia katolicka
Lubstówek,Parafia katolicka,Chrzty,1817,1820,koniński,Parafia katolicka
Lubstówek,Parafia katolicka,Chrzty,1822,1835,koniński,Parafia katolicka
Lubstówek,Parafia katolicka,Chrzty,1837,1873,koniński,Parafia katolicka
Lubstówek,Parafia katolicka,Chrzty,1882,1884,koniński,Parafia katolicka
Lubstówek,Parafia katolicka,Śluby,1817,1820,koniński,Parafia katolicka
